Unnamed: 0,id.orig_p,id.resp_p,proto,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,Attack_type
70121.0,29681.0,21.0,,-,,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,,0.0,,0.0,0.0,120.0,120.0,60.0,84.852814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70124.0,27679.0,21.0,tcp,-,5e-06,1.0,1.0,,0.0,199728.761905,199728.761905,399457.52381,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,,0.0,0.0,0.0,0.0,0.0,,120.0,,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,23967451.428571,1.0,1.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70134.0,34202.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,120.0,,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,,0.0,0.0,64.0,0.0,64.0,
70139.0,60740.0,21.0,tcp,-,4e-06,1.0,1.0,,0.0,262144.0,262144.0,524288.0,1.0,,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.814697,3.814697,3.814697,3.814697,0.0,31457280.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,,0.0,,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70145.0,60746.0,21.0,tcp,-,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70169.0,60770.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
,60773.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,262144.0,262144.0,524288.0,,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,,3.814697,0.0,31457280.0,1.0,1.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70175.0,60776.0,21.0,tcp,-,4e-06,,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,64.0,
70210.0,60811.0,21.0,tcp,-,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,20.0,20.0,20.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70232.0,60833.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,120.0,120.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70248.0,60849.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70258.0,60859.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,,0.0,64.0,0.0,64.0,
70259.0,60860.0,21.0,tcp,-,,,1.0,1.0,0.0,199728.761905,199728.761905,399457.52381,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,23967451.428571,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70266.0,60867.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70274.0,60875.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,,20.0,20.0,,20.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,120.0,120.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70277.0,60878.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,,20.0,20.0,20.0,20.0,,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70313.0,36740.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,,0.0,0.0,0.0,64.0,0.0,64.0,
70327.0,37227.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70328.0,37135.0,21.0,tcp,-,7.000000000000001e-06,1.0,1.0,1.0,0.0,144631.172414,144631.172414,289262.344828,1.0,20.0,20.0,20.0,20.0,20.0,,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.914139,6.914139,6.914139,6.914139,0.0,17355740.689655,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.914139,6.914139,6.914139,,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70345.0,34851.0,21.0,tcp,-,5e-06,1.0,1.0,1.0,0.0,199728.761905,199728.761905,399457.52381,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,120.0,120.0,,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,23967451.428571,,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,0.0,,0.0,0.0,0.0,64.0,0.0,64.0,
70383.0,27704.0,21.0,tcp,-,4e-06,,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.053116,,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70431.0,60931.0,21.0,tcp,-,4e-06,1.0,,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,,20.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,,0.0,0.0,64.0,0.0,64.0,
70433.0,60933.0,21.0,tcp,,,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70443.0,60943.0,21.0,tcp,-,217283.35578,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.053116,4.053116,,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70490.0,37319.0,21.0,tcp,-,1.1e-05,1.0,1.0,1.0,0.0,89240.51063799999,89240.51063799999,178481.021277,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,,0.0,0.0,0.0,0.0,,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.205673,11.205673,11.205673,11.205673,0.0,10708861.276596,1.0,1.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.205673,11.205673,11.205673,11.205673,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70492.0,37293.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,262144.0,262144.0,524288.0,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,31457280.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
,37189.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70502.0,30369.0,21.0,,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70513.0,24100.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,262144.0,262144.0,524288.0,1.0,,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,31457280.0,1.0,1.0,120.0,0.0,0.0,0.0,,0.0,0.0,,3.814697,3.814697,3.814697,3.814697,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70519.0,24674.0,21.0,tcp,-,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70534.0,27050.0,21.0,tcp,-,5e-06,1.0,1.0,1.0,0.0,199728.761905,199728.761905,399457.52381,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,23967451.428571,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0067900000000005,5.0067900000000005,0.0,0.0,,0.0,0.0,0.0,64.0,0.0,64.0,
70547.0,35886.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,,246723.764706,493447.529412,1.0,20.0,20.0,20.0,,,20.0,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,120.0,,120.0,120.0,0.0,0.0,0.0,,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,,64.0,
70568.0,37445.0,21.0,tcp,-,4e-06,1.0,,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,,0.0,0.0,0.0,0.0,0.0,120.0,120.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,64.0,
70597.0,26670.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70613.0,26836.0,21.0,tcp,-,5e-06,1.0,1.0,,0.0,199728.761905,199728.761905,399457.52381,1.0,,20.0,20.0,20.0,20.0,20.0,0.0,1.0,,,0.0,1.0,0.0,,0.0,0.0,120.0,120.0,120.0,120.0,0.0,,,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,23967451.428571,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,0.0,0.0,,0.0,0.0,64.0,0.0,64.0,
70624.0,37502.0,21.0,tcp,-,5e-06,1.0,1.0,1.0,,199728.761905,199728.761905,399457.52381,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,,120.0,0.0,0.0,0.0,0.0,,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,23967451.428571,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70630.0,,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
70640.0,60976.0,21.0,tcp,-,6e-06,1.0,1.0,1.0,0.0,167772.16,167772.16,335544.32,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.960464,5.960464,5.960464,5.960464,0.0,20132659.2,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.960464,5.960464,5.960464,5.960464,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
